old_locus_tag,protein_id
Synpcc7942_2129,WP_011244273.1
Synpcc7942_2130,WP_011244272.1
Synpcc7942_2131,WP_011378331.1
Synpcc7942_2132,WP_011378332.1
Synpcc7942_2133,WP_011244269.1
Synpcc7942_2134,WP_011244268.1
Synpcc7942_2135,WP_011244267.1
Synpcc7942_2136,WP_011378334.1
Synpcc7942_2137,WP_011244265.1
Synpcc7942_2138,WP_011378335.1
Synpcc7942_2139,WP_011244263.1
Synpcc7942_2140,WP_011244262.1
Synpcc7942_2141,WP_011244260.1
Synpcc7942_2142,WP_011378336.1
Synpcc7942_2143,WP_196794078.1
Synpcc7942_2144,WP_011378337.1
Synpcc7942_2145,WP_011378338.1
Synpcc7942_2146,WP_162010013.1
Synpcc7942_2147,WP_011244255.1
Synpcc7942_2148,WP_011244254.1
Synpcc7942_2149,WP_011244253.1
Synpcc7942_2150,WP_011244252.1
Synpcc7942_2151,WP_011378340.1
Synpcc7942_2152,WP_011378341.1
Synpcc7942_2153,WP_196794057.1
Synpcc7942_2154,WP_011378343.1
Synpcc7942_2155,WP_039755593.1
Synpcc7942_2156,WP_011378345.1
Synpcc7942_2158,WP_011244246.1
Synpcc7942_2159,WP_011244245.1
Synpcc7942_2160,WP_011378346.1
Synpcc7942_2161,WP_011244243.1
Synpcc7942_2162,WP_039755588.1
Synpcc7942_2163,WP_011378348.1
Synpcc7942_2164,WP_011244241.1
Synpcc7942_2165,WP_011244240.1
Synpcc7942_2166,WP_011244239.1
Synpcc7942_2167,WP_011244238.1
Synpcc7942_2168,WP_011378349.1
Synpcc7942_2169,WP_231621389.1
Synpcc7942_2170,WP_011378350.1
Synpcc7942_2171,WP_011244234.1
Synpcc7942_2172,WP_011244233.1
Synpcc7942_2173,WP_011244232.1
Synpcc7942_2174,WP_011244231.1
Synpcc7942_2175,WP_011244230.1
Synpcc7942_2176,WP_011244229.1
Synpcc7942_2177,WP_039755585.1
Synpcc7942_2178,WP_011244227.1
Synpcc7942_2179,WP_011244226.1
Synpcc7942_2180,WP_011244225.1
Synpcc7942_2181,WP_011378352.1
Synpcc7942_2182,WP_011378353.1
Synpcc7942_2183,WP_011378354.1
Synpcc7942_2184,WP_011244222.1
Synpcc7942_2185,WP_199290539.1
Synpcc7942_2186,WP_011378355.1
Synpcc7942_2187,WP_011244219.1
Synpcc7942_2188,WP_011244218.1
Synpcc7942_2189,WP_155813919.1
Synpcc7942_2190,WP_011244217.1
Synpcc7942_2191,WP_011244216.1
Synpcc7942_2192,WP_011378357.1
Synpcc7942_2193,WP_011378358.1
Synpcc7942_2194,WP_231621386.1
Synpcc7942_2195,WP_011378359.1
Synpcc7942_2196,WP_011378360.1
Synpcc7942_2197,WP_011378361.1
Synpcc7942_2198,WP_011244209.1
Synpcc7942_2199,WP_011378362.1
Synpcc7942_2200,WP_011378363.1
Synpcc7942_2201,WP_011378364.1
Synpcc7942_2202,WP_011244205.1
Synpcc7942_2203,WP_011244204.1
Synpcc7942_2204,WP_011244203.1
Synpcc7942_2205,WP_011244202.1
Synpcc7942_2206,WP_011244201.1
Synpcc7942_2207,WP_011378365.1
Synpcc7942_2208,WP_011244199.1
Synpcc7942_2209,WP_011244198.1
Synpcc7942_2210,WP_011244197.1
Synpcc7942_2211,WP_011244196.1
Synpcc7942_2212,WP_011244195.1
Synpcc7942_2213,WP_011244194.1
Synpcc7942_2214,WP_011244193.1
Synpcc7942_2215,WP_011244192.1
Synpcc7942_2216,WP_011244191.1
Synpcc7942_2217,WP_011244190.1
Synpcc7942_2218,WP_011244189.1
Synpcc7942_2219,WP_011244188.1
Synpcc7942_2220,WP_011244187.1
Synpcc7942_2221,WP_011244186.1
Synpcc7942_2222,WP_011244185.1
Synpcc7942_2223,WP_011244184.1
Synpcc7942_2224,WP_011244183.1
Synpcc7942_2225,WP_011244182.1
Synpcc7942_2226,WP_011244181.1
Synpcc7942_2227,WP_011244180.1
Synpcc7942_2228,WP_011244179.1
Synpcc7942_2229,WP_011378366.1
Synpcc7942_2230,WP_011244177.1
Synpcc7942_2231,WP_011244176.1
Synpcc7942_2232,WP_011244175.1
Synpcc7942_2234,WP_011244174.1
Synpcc7942_2235,WP_011244173.1
Synpcc7942_2236,WP_011244172.1
Synpcc7942_2237,WP_011244171.1
Synpcc7942_2238,WP_011378368.1
Synpcc7942_2239,WP_231621385.1
Synpcc7942_2240,WP_011244168.1
Synpcc7942_2242,WP_011244166.1
Synpcc7942_2243,WP_011378369.1
Synpcc7942_2244,WP_011244164.1
Synpcc7942_2245,WP_011244163.1
Synpcc7942_2246,WP_011378370.1
Synpcc7942_2247,WP_011378371.1
Synpcc7942_2248,WP_011244160.1
Synpcc7942_2249,WP_011378372.1
Synpcc7942_2250,WP_011378373.1
Synpcc7942_2252,WP_039755577.1
Synpcc7942_2253,WP_039755919.1
Synpcc7942_2254,WP_011378377.1
Synpcc7942_2255,WP_011244153.1
Synpcc7942_2256,WP_231621384.1
Synpcc7942_2257,WP_011378378.1
Synpcc7942_2258,WP_011244150.1
Synpcc7942_2259,WP_011244149.1
Synpcc7942_2260,WP_011244148.1
Synpcc7942_2261,WP_011244147.1
Synpcc7942_2262,WP_011378380.1
Synpcc7942_2263,WP_011378381.1
Synpcc7942_2264,WP_011244144.1
Synpcc7942_2265,WP_011244143.1
Synpcc7942_2266,WP_011378382.1
Synpcc7942_2267,WP_011378383.1
Synpcc7942_2268,WP_011244141.1
Synpcc7942_2269,WP_011244140.1
Synpcc7942_2270,WP_011244139.1
Synpcc7942_2271,WP_011244138.1
Synpcc7942_2272,WP_011244137.1
Synpcc7942_2273,WP_011244136.1
Synpcc7942_2274,WP_011244135.1
Synpcc7942_2276,WP_011244134.1
Synpcc7942_2277,WP_041674898.1
Synpcc7942_2278,WP_011244132.1
Synpcc7942_2279,WP_011378385.1
Synpcc7942_2280,WP_011244130.1
Synpcc7942_2281,WP_231621383.1
Synpcc7942_2282,WP_011378386.1
Synpcc7942_2283,WP_011378387.1
Synpcc7942_2284,WP_011378388.1
Synpcc7942_2285,WP_199290546.1
Synpcc7942_2286,WP_199290547.1
Synpcc7942_2287,WP_011244123.1
Synpcc7942_2288,WP_011244122.1
Synpcc7942_2289,WP_011378390.1
Synpcc7942_2290,WP_011244120.1
Synpcc7942_2291,WP_011244119.1
Synpcc7942_2292,WP_011378391.1
Synpcc7942_2293,WP_011244117.1
Synpcc7942_2294,WP_011378392.1
Synpcc7942_2295,WP_011378393.1
Synpcc7942_2296,WP_011378394.1
Synpcc7942_2297,WP_011378395.1
Synpcc7942_2298,WP_011244112.1
Synpcc7942_2299,WP_011244111.1
Synpcc7942_2300,WP_011244110.1
Synpcc7942_2301,WP_011378396.1
Synpcc7942_2302,WP_011244109.1
Synpcc7942_2303,WP_011378397.1
Synpcc7942_2304,WP_011378398.1
Synpcc7942_2305,WP_011244106.1
Synpcc7942_2306,WP_155813915.1
Synpcc7942_2307,WP_011244105.1
Synpcc7942_2308,WP_011244104.1
Synpcc7942_2309,WP_011378400.1
Synpcc7942_2310,WP_011378401.1
Synpcc7942_2311,WP_011378402.1
Synpcc7942_2312,WP_011378403.1
Synpcc7942_2313,WP_011244099.1
Synpcc7942_2314,WP_011244098.1
Synpcc7942_2315,WP_011244097.1
Synpcc7942_2316,WP_011244096.1
Synpcc7942_2317,WP_011378404.1
Synpcc7942_2318,WP_011244094.1
Synpcc7942_2319,WP_231621382.1
Synpcc7942_2320,WP_011244092.1
Synpcc7942_2321,WP_011244091.1
Synpcc7942_2322,WP_011378405.1
Synpcc7942_2323,WP_011244089.1
Synpcc7942_2324,WP_011244088.1
Synpcc7942_2325,WP_011244087.1
Synpcc7942_2326,WP_011244086.1
Synpcc7942_2327,WP_011244085.1
Synpcc7942_2328,WP_011244084.1
Synpcc7942_2329,WP_011378407.1
Synpcc7942_2330,WP_011378408.1
Synpcc7942_2331,WP_011244081.1
Synpcc7942_2332,WP_011244080.1
Synpcc7942_2333,WP_011244079.1
Synpcc7942_2334,WP_011244078.1
Synpcc7942_2335,WP_011378409.1
Synpcc7942_2336,WP_011378410.1
Synpcc7942_2337,WP_011378411.1
Synpcc7942_2338,WP_011378412.1
Synpcc7942_2339,WP_011378413.1
Synpcc7942_2340,WP_011244073.1
Synpcc7942_2341,WP_011378414.1
Synpcc7942_2342,WP_011378415.1
Synpcc7942_2343,WP_011244070.1
Synpcc7942_2344,WP_011378416.1
Synpcc7942_2345,WP_011244068.1
Synpcc7942_2346,WP_011244067.1
Synpcc7942_2347,WP_011244066.1
Synpcc7942_2348,WP_011378419.1
Synpcc7942_2349,WP_011244064.1
Synpcc7942_2350,WP_011244063.1
Synpcc7942_2351,WP_011378420.1
Synpcc7942_2352,WP_011378421.1
Synpcc7942_2353,WP_011244060.1
Synpcc7942_2354,WP_011244059.1
Synpcc7942_2355,WP_011244058.1
Synpcc7942_2356,WP_011378422.1
Synpcc7942_2357,WP_231621381.1
Synpcc7942_2358,WP_011244055.1
Synpcc7942_2359,WP_011378424.1
Synpcc7942_2360,WP_011378425.1
Synpcc7942_2361,WP_407830092.1
Synpcc7942_2362,WP_011378426.1
Synpcc7942_2363,WP_011244050.1
Synpcc7942_2364,WP_011244049.1
Synpcc7942_2365,WP_011378428.1
Synpcc7942_2366,WP_011378429.1
Synpcc7942_2367,WP_011378430.1
Synpcc7942_2368,WP_011244046.1
Synpcc7942_2369,WP_011378431.1
Synpcc7942_2370,WP_011378432.1
Synpcc7942_2371,WP_011244044.1
Synpcc7942_2372,WP_011378433.1
Synpcc7942_2373,WP_011244042.1
Synpcc7942_2374,WP_011244041.1
Synpcc7942_2375,WP_011244040.1
Synpcc7942_2376,WP_011244039.1
Synpcc7942_2377,WP_011378434.1
Synpcc7942_2378,WP_011244037.1
Synpcc7942_2379,WP_011378435.1
Synpcc7942_2380,WP_011244035.1
Synpcc7942_2381,WP_011244034.1
Synpcc7942_2382,WP_011244033.1
Synpcc7942_2383,WP_190528512.1
Synpcc7942_2384,WP_011378437.1
Synpcc7942_2385,WP_011244030.1
Synpcc7942_2386,WP_011378438.1
Synpcc7942_2387,WP_231621380.1
Synpcc7942_2388,WP_011244027.1
Synpcc7942_2389,WP_231621379.1
Synpcc7942_2390,WP_039755558.1
Synpcc7942_2391,WP_011378442.1
Synpcc7942_2392,WP_011378443.1
Synpcc7942_2393,WP_011244022.1
Synpcc7942_2394,WP_011244021.1
Synpcc7942_2395,WP_011244020.1
Synpcc7942_2396,WP_011244019.1
Synpcc7942_2397,WP_011244018.1
Synpcc7942_2398,WP_011378444.1
Synpcc7942_2399,WP_011378445.1
Synpcc7942_2400,WP_011378446.1
Synpcc7942_2401,WP_011244014.1
Synpcc7942_2402,WP_231621378.1
Synpcc7942_2403,WP_011244012.1
Synpcc7942_2404,WP_011378447.1
Synpcc7942_2405,WP_011378448.1
Synpcc7942_2406,WP_011244009.1
Synpcc7942_2407,WP_011244008.1
Synpcc7942_2408,WP_011378450.1
Synpcc7942_2409,WP_011378451.1
Synpcc7942_2410,WP_011244005.1
Synpcc7942_2411,WP_011244004.1
Synpcc7942_2412,WP_011378453.1
Synpcc7942_2414,WP_011244002.1
Synpcc7942_2415,WP_011244001.1
Synpcc7942_2416,WP_011244000.1
Synpcc7942_2417,WP_011243999.1
Synpcc7942_2418,WP_011243998.1
Synpcc7942_2419,WP_011243997.1
Synpcc7942_2420,WP_011243996.1
Synpcc7942_2421,WP_011243995.1
Synpcc7942_2422,WP_011243994.1
Synpcc7942_2423,WP_011378455.1
Synpcc7942_2424,WP_011378456.1
Synpcc7942_2425,WP_011378457.1
Synpcc7942_2426,WP_011243990.1
Synpcc7942_2427,WP_011378458.1
Synpcc7942_2428,WP_011243988.1
Synpcc7942_2429,WP_011378459.1
Synpcc7942_2430,WP_011243986.1
Synpcc7942_2431,WP_011378460.1
Synpcc7942_2432,WP_011378461.1
Synpcc7942_2433,WP_011378462.1
Synpcc7942_2434,WP_011243982.1
Synpcc7942_2435,WP_011243981.1
Synpcc7942_2436,WP_011243980.1
Synpcc7942_2437,WP_011243979.1
Synpcc7942_2438,WP_011243978.1
Synpcc7942_2439,WP_011243977.1
Synpcc7942_2440,WP_011378463.1
Synpcc7942_2441,WP_011378464.1
Synpcc7942_2442,WP_011243974.1
Synpcc7942_2443,WP_011378465.1
Synpcc7942_2444,WP_011243972.1
Synpcc7942_2445,WP_011243971.1
Synpcc7942_2446,WP_011243970.1
Synpcc7942_2447,WP_011243969.1
Synpcc7942_2448,WP_011378466.1
Synpcc7942_2449,WP_011378467.1
Synpcc7942_2450,WP_011378468.1
Synpcc7942_2451,WP_011378469.1
Synpcc7942_2452,WP_011378470.1
Synpcc7942_2453,WP_011243962.1
Synpcc7942_2455,WP_234701761.1
Synpcc7942_2456,WP_011243958.1
Synpcc7942_2457,WP_011378472.1
Synpcc7942_2458,WP_011378473.1
Synpcc7942_2459,WP_011243955.1
Synpcc7942_2460,WP_272912061.1
Synpcc7942_2461,WP_011378474.1
Synpcc7942_2462,WP_011378475.1
Synpcc7942_2463,WP_011378476.1
Synpcc7942_2464,WP_011243950.1
Synpcc7942_2465,WP_011378477.1
Synpcc7942_2466,WP_011378478.1
Synpcc7942_2467,WP_011243947.1
Synpcc7942_2468,WP_011378479.1
Synpcc7942_2469,WP_011243945.1
Synpcc7942_2470,WP_011378480.1
Synpcc7942_2471,WP_011243943.1
Synpcc7942_2472,WP_011243942.1
Synpcc7942_2473,WP_011243941.1
Synpcc7942_2474,WP_011243940.1
Synpcc7942_2475,WP_039755911.1
Synpcc7942_2476,WP_039755541.1
Synpcc7942_2477,WP_011243937.1
Synpcc7942_2478,WP_011243936.1
Synpcc7942_2479,WP_011243935.1
Synpcc7942_2480,WP_231621377.1
Synpcc7942_2483,WP_011243932.1
Synpcc7942_2484,WP_011243931.1
Synpcc7942_2485,WP_011378486.1
Synpcc7942_2486,WP_011378487.1
Synpcc7942_2487,WP_011243929.1
Synpcc7942_2488,WP_011243928.1
Synpcc7942_2489,WP_011378488.1
Synpcc7942_2490,WP_011378489.1
Synpcc7942_2491,WP_011243925.1
Synpcc7942_2492,WP_173282575.1
Synpcc7942_2493,WP_011243923.1
Synpcc7942_2494,WP_011243922.1
Synpcc7942_2495,WP_011243921.1
Synpcc7942_2496,WP_011243920.1
Synpcc7942_2497,WP_011243919.1
Synpcc7942_2498,WP_011243918.1
Synpcc7942_2499,WP_011243917.1
Synpcc7942_2500,WP_011243916.1
Synpcc7942_2501,WP_011243915.1
Synpcc7942_2502,WP_011378490.1
Synpcc7942_2503,WP_011378491.1
Synpcc7942_2504,WP_011243912.1
Synpcc7942_2505,WP_011243911.1
Synpcc7942_2506,WP_011243910.1
Synpcc7942_2508,WP_011243908.1
Synpcc7942_2509,WP_011243907.1
Synpcc7942_2510,WP_011243906.1
Synpcc7942_2511,WP_011378494.1
Synpcc7942_2512,WP_011378495.1
Synpcc7942_2513,WP_011243903.1
Synpcc7942_2514,WP_011243902.1
Synpcc7942_2515,WP_011243901.1
Synpcc7942_2516,WP_011378497.1
Synpcc7942_2517,WP_011243900.1
Synpcc7942_2518,WP_011378498.1
Synpcc7942_2519,WP_011378499.1
Synpcc7942_2520,WP_011378500.1
Synpcc7942_2521,WP_011378501.1
Synpcc7942_2522,WP_011378502.1
Synpcc7942_2524,WP_011378504.1
Synpcc7942_2525,WP_011243894.1
Synpcc7942_2526,WP_011243893.1
Synpcc7942_2527,WP_011243892.1
Synpcc7942_2528,WP_011378506.1
Synpcc7942_2529,WP_011378507.1
Synpcc7942_2530,WP_011378508.1
Synpcc7942_2531,WP_011243889.1
Synpcc7942_2532,WP_011378509.1
Synpcc7942_2533,WP_011243887.1
Synpcc7942_2534,WP_011243886.1
Synpcc7942_2535,WP_155814000.1
Synpcc7942_2536,WP_011378512.1
Synpcc7942_2537,WP_011243883.1
Synpcc7942_2538,WP_011243882.1
Synpcc7942_2539,WP_011378513.1
Synpcc7942_2540,WP_011243880.1
Synpcc7942_2541,WP_039755904.1
Synpcc7942_2542,WP_011243878.1
Synpcc7942_2543,WP_011243877.1
Synpcc7942_2544,WP_011243876.1
Synpcc7942_2545,WP_011243875.1
Synpcc7942_2546,WP_011243874.1
Synpcc7942_2547,WP_011243873.1
Synpcc7942_2548,WP_011243872.1
Synpcc7942_2549,WP_011378515.1
Synpcc7942_2550,WP_011243871.1
Synpcc7942_2551,WP_011243869.1
Synpcc7942_2552,WP_011243868.1
Synpcc7942_2553,WP_011243867.1
Synpcc7942_2554,WP_011243866.1
Synpcc7942_2555,WP_011378516.1
Synpcc7942_2556,WP_011243864.1
Synpcc7942_2557,WP_011378517.1
Synpcc7942_2558,WP_011243862.1
Synpcc7942_2559,WP_011243861.1
Synpcc7942_2560,WP_199290619.1
Synpcc7942_2561,WP_011243859.1
Synpcc7942_2562,WP_011378519.1
Synpcc7942_2563,WP_011243857.1
Synpcc7942_2564,WP_011243856.1
Synpcc7942_2565,WP_011243855.1
Synpcc7942_2567,WP_011243853.1
Synpcc7942_2568,WP_011243852.1
Synpcc7942_2569,WP_011243851.1
Synpcc7942_2570,WP_011243850.1
Synpcc7942_2571,WP_011243849.1
Synpcc7942_2572,WP_011243848.1
Synpcc7942_2573,WP_011243847.1
Synpcc7942_2574,WP_011378521.1
Synpcc7942_2575,WP_231621376.1
Synpcc7942_2576,WP_011378522.1
Synpcc7942_2577,WP_011243843.1
Synpcc7942_2578,WP_039755524.1
Synpcc7942_2579,WP_011243841.1
Synpcc7942_2580,WP_011378523.1
Synpcc7942_2581,WP_011243839.1
Synpcc7942_2582,WP_011243838.1
Synpcc7942_2583,WP_011243837.1
Synpcc7942_2584,WP_011243836.1
Synpcc7942_2585,WP_011243835.1
Synpcc7942_2586,WP_011243834.1
Synpcc7942_2587,WP_011243833.1
Synpcc7942_2588,WP_011243832.1
Synpcc7942_2589,WP_173282573.1
Synpcc7942_2590,WP_011243830.1
Synpcc7942_2591,WP_011378524.1
Synpcc7942_2592,WP_011378525.1
Synpcc7942_2593,WP_231621375.1
Synpcc7942_2594,WP_155813911.1
Synpcc7942_2595,WP_011243825.1
Synpcc7942_2596,WP_011243824.1
Synpcc7942_2597,WP_011243823.1
Synpcc7942_2598,WP_011243822.1
Synpcc7942_2599,WP_011243821.1
Synpcc7942_2600,WP_011243820.1
Synpcc7942_2601,WP_011378529.1
Synpcc7942_2602,WP_011243818.1
Synpcc7942_2603,WP_011243817.1
Synpcc7942_2604,WP_011243816.1
Synpcc7942_2605,WP_231621374.1
Synpcc7942_2606,WP_011378530.1
Synpcc7942_2607,WP_011243813.1
Synpcc7942_2608,WP_011378531.1
Synpcc7942_2609,WP_011243811.1
Synpcc7942_2610,WP_011378532.1
Synpcc7942_2611,WP_231621373.1
Synpcc7942_2612,WP_011243808.1
Synpcc7942_2613,WP_011243807.1
Synpcc7942_B2615,WP_011055147.1
Synpcc7942_B2626,WP_011055148.1
Synpcc7942_B2637,WP_011055149.1
Synpcc7942_B2648,WP_011055150.1
Synpcc7942_B2659,WP_011055151.1
Synpcc7942_B2654,WP_011055152.1
Synpcc7942_B2661,WP_011055153.1
Synpcc7942_B2662,WP_011055154.1
Synpcc7942_B2663,WP_011055155.1
Synpcc7942_B2664,WP_011055156.1
Synpcc7942_B2616,WP_011055157.1
Synpcc7942_B2617,WP_011055158.1
Synpcc7942_B2618,WP_011055159.1
Synpcc7942_B2619,WP_011055160.1
Synpcc7942_B2620,WP_011055161.1
Synpcc7942_B2621,WP_011055162.1
Synpcc7942_B2622,WP_011055163.1
Synpcc7942_B2623,WP_011055164.1
Synpcc7942_B2624,WP_011055165.1
Synpcc7942_B2625,WP_011055166.1
Synpcc7942_B2627,WP_011055167.1
Synpcc7942_B2628,WP_011055168.1
Synpcc7942_B2629,WP_011055169.1
Synpcc7942_B2630,WP_011055170.1
Synpcc7942_B2631,WP_011055172.1
Synpcc7942_B2652,WP_199290799.1
Synpcc7942_B2655,WP_199290798.1
Synpcc7942_B2632,WP_011377392.1
Synpcc7942_B2633,WP_011055119.1
Synpcc7942_B2656,WP_011055120.1
Synpcc7942_B2657,WP_011055121.1
Synpcc7942_B2634,WP_011377393.1
Synpcc7942_B2636,WP_011055126.1
Synpcc7942_B2658,WP_011055128.1
Synpcc7942_B2638,WP_011055129.1
Synpcc7942_B2639,WP_011055130.1
Synpcc7942_B2640,WP_011055132.1
Synpcc7942_B2641,WP_231621408.1
Synpcc7942_B2642,WP_011377394.1
Synpcc7942_B2643,WP_011055135.1
Synpcc7942_B2644,WP_011055136.1
Synpcc7942_B2645,WP_011055137.1
Synpcc7942_B2646,WP_011055138.1
Synpcc7942_B2647,WP_011055139.1
Synpcc7942_B2649,WP_011055140.1
Synpcc7942_B2650,WP_011055141.1
Synpcc7942_B2651,WP_011055144.1
Synpcc7942_B2653,WP_011055145.1
